z_mm,dLETPrimaries,dLETProtons,dLETAll,tLETPrimaries,tLETProtons,tLETAll
12.962500000000002,14.502977264860549,16.482849187048767,38.903299901184575,14.352490364454418,14.62594079422954,14.718478745911831
13.047500000000001,14.538744057761006,16.52689150204281,38.68633158891152,14.38632678427735,14.660988881405183,14.754550685000888
13.132500000000002,14.570366555683474,16.561628838753165,39.076217923072996,14.42035243579163,14.695066895204857,14.788691206170792
13.217500000000001,14.605088036059376,16.577961335908782,39.54662975614157,14.454661203008275,14.729328476394118,14.823375078375156
13.302500000000002,14.637446167722834,16.606883621521504,39.344524624978014,14.489193443598321,14.764328891225071,14.859336755744485
13.387500000000001,14.673593055902325,16.65371103112417,39.70957173646049,14.5240970584425,14.800556992723791,14.894947934880436
13.472500000000004,14.709855626399658,16.70065089377692,38.76551739066662,14.559275618628762,14.837058213028028,14.930209369146933
13.557500000000003,14.74677359369988,16.738403593022625,39.58834275562694,14.594747471841059,14.87305243338917,14.967921572352624
13.642500000000002,14.778353197865401,16.783339503531323,39.99353656560613,14.630377460792246,14.909696257029577,15.004808917198712
13.727500000000001,14.8168759005147,16.819019765043702,38.677123547779516,14.666444615447247,14.945834582223382,15.036468086444334
13.8125,14.854963290289575,16.862848150262923,38.946959205127655,14.702794960498125,14.983128553230706,15.074426174103333
13.897500000000003,14.885953103674677,16.880462777549276,39.811319726629016,14.739287502831598,15.018890944660194,15.112877349373747
13.982500000000002,14.923975857434517,16.930929936751312,39.76893928508059,14.776224339495188,15.05711587573425,15.151885012207543
14.067500000000003,14.96277733843297,16.954999116689187,39.69385416703651,14.813480661626258,15.093389077817076,15.189013747410714
14.152500000000002,15.002262757436803,16.98522707789291,38.8142357260026,14.85106064750676,15.131382594414985,15.224103293364081
14.237500000000002,15.038309111146871,17.044554252894944,39.18464111069638,14.888875362070207,15.171147986362374,15.265010689631826
14.322500000000002,15.077680058098947,17.08033339247956,39.19686350172784,14.927077921765429,15.209497551194662,15.302258367294758
14.407500000000002,15.114176712680724,17.102215274757775,39.035893837677946,14.965521284073567,15.247785217589465,15.340846818211352
14.492500000000001,15.15529938879494,17.164678124022082,39.445374754254786,15.00440280726855,15.28798161472645,15.382547226780188
14.5775,15.190869393378517,17.222295259424886,39.50312598303806,15.043485531633152,15.328515098138952,15.42235819761829
14.662500000000003,15.231807298923249,17.251460484004724,39.975542393180426,15.083024799182727,15.367624285816289,15.463031493144875
14.747500000000002,15.270917658994145,17.29430542577219,39.386973071316945,15.122870035039005,15.407641090855252,15.501966807998073
14.832500000000001,15.308350035640458,17.311806550520497,39.89190465200771,15.16300373869626,15.447745334731888,15.543031232147122
14.9175,15.350704322895519,17.34418768454871,39.835341553662424,15.203609131170701,15.488288322199962,15.583126939366817
15.002500000000001,15.394302600827316,17.394762107799842,39.25152369018961,15.244584727679737,15.529538985967932,15.623686178880812
15.087500000000002,15.434297844728563,17.43803938392348,39.225076500788305,15.285845618941293,15.571762083380937,15.665970591395315
15.172500000000003,15.475880037417916,17.476632930449504,39.86726751103912,15.327508246678105,15.613712631646262,15.710165837054596
15.257500000000002,15.517881871347091,17.527965999529265,39.73012164664011,15.369544024265526,15.657016387225369,15.752269447520625
15.342500000000001,15.55915019717344,17.5736450884698,39.99618418829502,15.411925278360673,15.699925545736283,15.79728494090159
15.427500000000002,15.601567814157562,17.60140065864653,40.02208823585353,15.454732216848097,15.742392908678257,15.839415553606194
15.512500000000003,15.647462666871421,17.66581909572979,40.05733822654528,15.498005879642418,15.786942084440794,15.884277328719584
15.597500000000002,15.687436895301893,17.704039532244803,39.39720500445835,15.541534602159796,15.830764624442303,15.925881522268533
15.682500000000001,15.728567377339603,17.744118547313274,40.40253186929818,15.585477870897812,15.875234247239117,15.973579730232766
15.767500000000002,15.779572272516498,17.799354657119462,39.341051808866894,15.630078448706865,15.920132135964996,16.01609518829431
15.852500000000003,15.823194607260334,17.83351013776617,39.68839558659694,15.67492099071392,15.965610065553209,16.062489476988706
15.937500000000002,15.868407235311398,17.8789224625397,39.120752058904834,15.720205056989423,16.010920768864022,16.105690853547852
16.0225,15.913837968150554,17.942239988025868,39.42876106562531,15.765909359280258,16.05811110356477,16.15412192490455
16.1075,15.960889852264748,17.97273469003655,39.91912608799201,15.8120861997459,16.104000586859808,16.201177680934162
16.192500000000003,16.004544671860476,18.030309676422753,40.04033611829782,15.85861547582594,16.15098663946518,16.248989826205815
16.277500000000003,16.052611725372085,18.069218653738858,39.8421543475686,15.905704695579415,16.197676493601588,16.294565824619987
16.3625,16.103573725324367,18.11975508601137,39.473491492189694,15.953326512940018,16.2462801495268,16.343595187776202
16.4475,16.14659962687523,18.184618451346562,40.15352477990579,16.001222451094797,16.295898790407513,16.39437833722843
16.532500000000002,16.197318172788286,18.21098479368854,40.370663187338856,16.04979823801866,16.343667506558656,16.443359734624757
16.617500000000003,16.2452358616838,18.27044346053377,39.82608394279512,16.098746760241884,16.393259759781238,16.491864803203846
16.7025,16.294739132764583,18.331687534775025,40.553477198160365,16.148225795493232,16.443710928826036,16.544485633547694
16.7875,16.34853562745282,18.379995006810844,39.88900829145491,16.198290714144715,16.494119934237514,16.591015528966942
16.872500000000002,16.393920894175032,18.412572867006904,40.016016849031075,16.248642204118116,16.543923283677962,16.644259875909118
16.957500000000003,16.45073355015583,18.461299249602103,40.17770866719088,16.299810198726796,16.59523761006174,16.695273109018142
17.042500000000004,16.497586819520627,18.515244613987786,39.69020751650648,16.351258368675126,16.647652597203205,16.746853305115884
17.1275,16.55084789416282,18.571035881161386,39.88226390665091,16.40341108650632,16.700079842195134,16.800369826961006
17.212500000000002,16.605890603284397,18.615679676641626,40.37814227470183,16.45611415529809,16.752526191857093,16.85428014273827
17.2975,16.654045332540008,18.67828037471966,39.870184851964595,16.509184561025425,16.806900126228257,16.90686448056381
17.382500000000004,16.71246598822874,18.740528366140886,40.02898919245713,16.563079538537142,16.861811923835614,16.9608671354226
17.4675,16.76166675393447,18.796537613012834,40.097801335185395,16.61731688419189,16.916540505413796,17.017725032987723
17.552500000000002,16.817538420168216,18.858464539473665,40.44972780464114,16.672307156281086,16.972175325773794,17.073029756045994
17.637500000000003,16.874347110774924,18.902838849842443,40.42992139095666,16.727914070519965,17.027207862177313,17.12978973004225
17.722500000000004,16.932235947521608,18.9481202572002,41.05119978803964,16.784133709412444,17.0833417652114,17.18727492911882
17.807500000000005,16.986025077584575,18.990879316236168,40.262496315263775,16.840862178864423,17.139514490267583,17.242131992759628
17.892500000000002,17.045595701771756,19.049705899943593,40.26173357820818,16.898369635166198,17.19778688944284,17.299955914335392
17.977500000000003,17.107455393355906,19.117209957940087,40.521671926900936,16.95654518875442,17.25580135772467,17.357854753633944
18.0625,17.161904854723463,19.17832450368238,40.73406940187885,17.015206531613376,17.315323230101445,17.418042691666173
18.147500000000004,17.221952864031838,19.21755506094224,40.144614993377594,17.074649624694118,17.37427152508705,17.475063396864215
18.2325,17.281243512168736,19.288213708871222,40.753361257812855,17.13478063189383,17.435424948716697,17.537681246442784
18.317500000000003,17.34459841336352,19.34247727613063,40.51033810816443,17.195680365772645,17.496223031595797,17.59998530452007
18.402500000000003,17.405099967891683,19.435671325430317,40.83723547403045,17.257196286203683,17.560282344399344,17.66480514428253
18.4875,17.468408238839157,19.477244093884984,40.18211811509701,17.319515235981623,17.621402727111192,17.723633501135712
18.5725,17.52756203954955,19.52834414948123,40.27564640839889,17.382450716366264,17.683841411307935,17.785631283025314
18.657500000000002,17.59274400891997,19.608501271708626,41.178568269300065,17.446278256427814,17.749517134453306,17.853319126903486
18.742500000000003,17.659598651136186,19.682230702887917,40.56222998502167,17.510927694272535,17.814997951476556,17.91719303002394
18.8275,17.724013269961663,19.719413530018254,40.17289489825666,17.576260556400218,17.878918651838614,17.980422165926207
18.9125,17.790227035193947,19.805724174631685,40.8079579165611,17.642483826789675,17.94631742582466,18.049612759993384
18.997500000000002,17.85977222114676,19.872573802797266,40.87333759168361,17.709572417639354,18.014525154617385,18.117663687731167
19.082500000000003,17.927858023046213,19.934179641786077,41.07350901616471,17.777470395094397,18.082148072951107,18.185000109243195
19.1675,17.995846593406313,19.994400614186997,40.403032303161936,17.846142118804647,18.149887356643866,18.25177607560993
19.2525,18.064748693191362,20.055687026780973,40.56919580749137,17.9157296593983,18.21930219872858,18.321848500818025
19.337500000000002,18.13894277582059,20.13439695724529,40.51224368432255,17.98636039905312,18.291016517717615,18.394340294386183
19.422500000000003,18.204522014702743,20.20935408636032,40.9779265980553,18.057633496226945,18.36308374692447,18.467451636508166
19.5075,18.282443470186198,20.272485140539263,41.21030134131666,18.130194198009473,18.435320926897568,18.540040389169462
19.5925,18.35576733120597,20.364402343898032,40.6737644520042,18.203593377874064,18.509963222901252,18.61217030087358
